Month_code,Birthplace_code,Delivery_method_code,Fetal_presentation_code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
10,1,6,2,9,30.19,2958.5,6.5,36.94,28.1,16
10,1,6,3,6,24.0,3370.0,0.0,39.0,33.3,1
10,1,6,3,9,38.5,2620.0,10.0,35.5,33.7,2
10,1,6,9,9,31.15,3574.46,10.0,38.62,27.87,13
10,1,9,1,3,24.0,3430.0,13.0,39.0,21.5,1
10,1,9,1,6,27.0,3455.0,11.0,38.0,25.8,1
10,1,9,1,7,27.0,3670.0,19.0,39.0,30.8,1
10,1,9,1,8,27.75,3152.83,12.27,37.25,28.13,12
10,1,9,1,9,27.21,3305.48,11.29,38.74,27.85,94
10,1,9,1,99,28.2,3305.6,14.5,39.0,26.96,5
10,1,9,2,8,27.0,1995.0,0.0,33.0,24.1,1
10,1,9,2,9,24.0,3001.0,11.0,36.5,27.8,2
10,1,9,2,99,26.0,0.0,10.0,39.0,27.4,1
10,1,9,3,3,37.0,3147.0,12.0,39.0,28.3,1
10,1,9,9,3,29.0,415.0,0.0,23.0,27.4,1
10,1,9,9,5,29.0,2770.0,10.0,38.0,23.9,1
10,1,9,9,6,29.5,3235.0,12.0,38.5,31.9,2
10,1,9,9,7,26.4,3604.0,9.0,39.4,25.36,5
10,1,9,9,8,25.86,3115.91,8.79,38.18,29.43,22
10,1,9,9,9,29.16,3298.85,8.4,38.72,26.14,74
10,1,9,9,10,29.0,3920.0,15.0,39.0,29.3,1
10,1,9,9,99,29.27,3227.79,0.71,36.6,27.27,64
10,2,1,1,0,29.0,2863.0,8.0,40.0,29.6,1
10,2,1,1,1,28.5,4238.5,11.0,39.0,21.5,2
10,2,1,1,2,28.0,3470.0,14.0,40.0,22.1,1
10,2,1,1,3,31.0,3428.12,10.5,38.62,26.34,8
10,2,1,1,4,30.75,3449.25,10.75,39.25,25.02,8
10,2,1,1,5,29.46,3614.77,11.08,40.0,23.95,13
10,2,1,1,6,29.96,3412.36,11.4,39.28,24.98,25
10,2,1,1,7,29.77,3583.09,10.52,39.55,24.9,86
10,2,1,1,8,30.43,3615.7,11.1,39.69,25.0,430
10,2,1,1,9,30.04,3545.66,11.36,39.64,24.16,3170
10,2,1,1,10,29.63,3522.54,10.86,39.64,24.41,1214
10,2,1,1,99,29.38,3445.78,9.46,38.87,26.81,24
10,2,1,2,2,36.0,3433.0,5.0,40.0,30.8,1
10,2,1,2,8,32.0,3464.0,11.33,39.0,22.53,3
10,2,1,2,9,28.82,3220.36,10.36,39.0,26.05,11
10,2,1,2,10,33.0,2771.0,12.5,37.0,29.35,2
10,2,1,3,5,24.0,3459.0,14.0,39.0,25.8,1
10,2,1,3,9,29.38,3500.12,10.88,39.62,28.59,8
10,2,1,3,10,35.0,3705.5,14.5,40.0,23.75,2
10,2,1,9,5,22.0,4196.0,11.0,40.0,32.9,1
10,2,1,9,9,33.33,3644.33,10.0,40.33,20.83,3
10,2,1,9,10,26.0,3770.0,15.0,41.0,25.9,1
10,2,1,9,99,32.34,3500.2,11.52,39.55,22.72,65
10,2,2,1,3,26.0,2948.0,12.0,40.0,24.4,1
10,2,2,1,5,23.0,3402.0,3.0,39.0,28.3,1
10,2,2,1,6,29.0,3487.0,7.0,40.0,23.0,1
10,2,2,1,7,32.5,3175.5,1.0,37.0,24.45,2
10,2,2,1,8,33.73,3546.82,12.45,39.64,24.58,11
10,2,2,1,9,31.41,3544.71,9.71,39.76,24.91,41
10,2,2,1,10,30.75,3611.58,9.78,39.62,28.74,24
10,2,2,2,9,41.0,3175.0,8.0,38.0,28.6,1
10,2,3,1,8,28.0,3771.0,13.0,39.0,27.4,1
10,2,3,1,9,30.4,3400.8,12.2,39.6,27.86,5
10,2,3,2,9,30.0,2860.0,0.0,39.0,21.1,1
10,2,3,3,8,26.0,2977.0,14.0,39.0,26.6,1
10,2,4,1,8,25.0,2310.0,13.0,38.0,21.3,1
10,2,4,1,9,31.67,3384.0,7.67,38.67,29.33,3
10,2,4,2,9,26.0,3147.0,7.0,39.0,25.3,1
10,2,4,3,9,32.0,3629.0,11.0,39.0,31.5,1
10,2,5,1,9,32.5,3246.0,9.0,39.0,23.7,2
10,2,9,1,9,36.0,3660.0,12.0,40.0,25.1,1
10,2,9,9,8,33.0,3572.0,8.0,38.0,36.8,1
10,3,1,1,0,24.0,3997.0,12.0,42.0,26.2,1
10,3,1,1,1,34.67,3559.33,8.44,38.89,27.35,9
10,3,1,1,2,24.33,3024.0,10.0,39.0,18.57,3
10,3,1,1,3,31.5,4252.5,10.5,41.5,28.15,2
10,3,1,1,4,30.25,3784.83,10.08,39.67,23.25,12
10,3,1,1,5,29.89,3548.26,8.05,39.53,26.31,38
10,3,1,1,6,31.12,3415.79,9.35,39.52,24.72,48
10,3,1,1,7,30.44,3604.37,9.04,39.65,24.81,124
10,3,1,1,8,30.37,3606.35,9.72,39.64,24.84,522
10,3,1,1,9,30.46,3604.02,10.2,39.71,24.3,3002
10,3,1,1,10,30.41,3587.88,9.56,39.78,24.03,2746
10,3,1,1,99,29.07,3557.99,5.32,39.56,25.38,380
10,3,1,2,0,30.0,3629.0,39.0,39.0,20.8,1
10,3,1,2,1,34.0,3884.0,5.0,43.0,19.6,1
10,3,1,2,2,31.0,3260.0,9.0,39.0,19.9,1
10,3,1,2,3,22.0,1928.0,6.0,39.0,25.5,1
10,3,1,2,4,29.5,3827.0,8.0,40.0,22.25,2
10,3,1,2,5,21.0,2948.0,3.0,39.0,21.3,1
10,3,1,2,6,35.25,3331.0,10.0,39.75,26.38,4
10,3,1,2,7,23.0,3062.0,12.0,40.0,30.1,1
10,3,1,2,8,33.5,3756.5,8.0,39.5,23.4,2
10,3,1,2,9,31.86,3222.21,9.36,39.21,25.12,14
10,3,1,2,10,28.2,2840.7,10.5,39.1,25.7,10
10,3,1,2,99,31.5,3600.25,7.25,39.5,24.55,4
10,3,1,3,8,26.0,2962.5,6.75,37.75,21.45,4
10,3,1,3,9,31.57,3701.57,8.14,39.71,27.07,7
10,3,1,3,10,32.7,3937.9,9.1,40.2,24.49,10
10,3,1,3,99,30.11,3329.67,3.41,38.65,27.8,18
10,3,1,9,5,23.0,3402.0,2.0,40.0,18.9,1
10,3,1,9,7,30.24,3498.33,3.33,40.0,30.54,17
10,3,1,9,8,33.5,3586.25,5.25,39.25,26.07,4
10,3,1,9,9,30.1,3489.7,8.5,40.1,23.6,10
10,3,1,9,10,30.3,3549.58,8.05,40.3,24.97,20
10,3,1,9,99,30.29,3364.47,3.47,39.38,25.79,17
10,3,2,1,1,28.0,0.0,15.0,42.0,29.6,1
10,3,2,1,6,34.6,3594.8,7.6,37.6,24.26,5
10,3,2,1,7,33.17,3723.33,9.17,39.67,27.6,6
10,3,2,1,8,30.92,3698.75,8.46,39.21,25.73,24
10,3,2,1,9,32.01,3663.75,10.28,39.58,27.16,142
10,3,2,1,10,32.57,3618.69,10.37,39.8,25.65,111
10,3,2,1,99,32.0,3905.47,7.1,39.95,27.2,20
10,3,2,2,8,39.0,3402.0,7.0,38.0,25.0,1
10,3,2,2,9,31.0,3249.0,8.0,41.0,25.6,1
10,3,2,2,10,32.0,3799.0,11.0,39.0,20.7,1
10,3,2,9,10,37.0,4366.0,12.0,41.0,37.2,1
10,3,2,9,99,32.0,3331.0,0.0,36.0,28.6,2
10,3,3,1,99,22.0,3000.0,16.0,35.0,22.8,1
10,3,5,1,8,32.0,4423.0,7.0,40.0,24.0,1
10,3,5,1,9,32.12,3488.14,11.33,39.88,25.28,8
10,3,5,1,10,30.67,3118.33,6.33,39.0,23.17,3
10,3,5,1,99,30.4,3411.33,3.0,38.33,21.2,5
10,3,9,1,8,38.0,4054.0,11.0,40.0,32.6,1
10,3,9,1,9,31.67,3543.33,8.33,40.17,22.78,6
10,3,9,1,10,32.8,3481.4,6.6,39.6,28.68,5
10,3,9,1,99,25.0,3515.5,2.5,38.5,19.9,2
10,3,9,3,99,30.6,3470.0,1.67,39.5,24.12,5
10,3,9,9,0,32.0,5159.0,9.0,40.0,34.5,1
10,3,9,9,8,29.0,3997.0,13.0,40.0,30.3,2
10,3,9,9,9,29.0,4498.33,4.0,41.67,25.03,4
10,3,9,9,10,32.33,3232.33,9.0,39.67,22.8,3
10,3,9,9,99,29.6,3547.06,2.92,40.82,25.72,52
10,4,1,1,0,31.07,2972.72,8.36,36.85,24.98,27
10,4,1,1,1,25.33,599.67,3.0,23.33,26.47,3
10,4,1,1,2,26.5,3463.5,13.5,37.5,29.8,2
10,4,1,1,3,21.0,3800.0,0.0,40.0,25.0,1
10,4,1,1,4,27.8,2177.8,6.5,34.0,26.25,5
10,4,1,1,5,29.0,2917.5,6.75,37.75,24.44,8
10,4,1,1,6,28.86,2978.14,5.5,36.57,25.97,7
10,4,1,1,7,26.52,2852.74,6.05,36.78,27.29,23
10,4,1,1,8,28.33,2913.34,6.27,37.55,25.38,58
10,4,1,1,9,29.22,3122.26,8.39,38.28,25.3,293
10,4,1,1,10,29.31,3160.92,8.3,38.55,26.71,106
10,4,1,1,99,28.54,2903.91,7.0,37.19,25.37,573
10,4,1,2,0,30.0,2608.5,10.5,36.5,23.75,2
10,4,1,2,9,17.0,3660.0,11.0,39.0,30.0,1
10,4,1,2,10,22.5,2594.0,4.0,32.0,25.05,2
10,4,1,2,99,31.44,2214.12,4.0,34.5,29.45,16
10,4,1,3,1,30.0,281.0,3.0,20.5,25.2,2
10,4,1,3,3,34.0,685.0,0.0,23.0,21.0,1
10,4,1,3,4,34.0,700.0,0.0,23.0,21.0,1
10,4,1,3,6,30.0,1786.0,10.0,31.0,28.3,1
10,4,1,3,8,25.0,3232.0,3.0,39.0,21.9,1
10,4,1,3,9,28.0,3175.86,5.0,38.86,24.48,7
10,4,1,3,10,29.0,3795.0,10.0,38.0,24.0,1
10,4,1,3,99,29.17,3081.67,4.7,38.0,24.7,12
10,4,1,9,1,25.0,325.0,0.0,20.0,29.8,2
10,4,1,9,6,20.0,2350.0,0.0,36.0,19.1,1
10,4,1,9,7,34.0,3377.0,0.0,40.0,21.4,1
10,4,1,9,8,27.5,2650.0,6.0,39.5,28.15,2
10,4,1,9,9,26.0,3736.0,12.0,39.0,34.25,2
10,4,1,9,10,25.33,3144.17,9.0,39.0,22.94,6
10,4,1,9,99,27.62,2530.4,4.78,36.66,25.86,42
10,4,2,1,0,32.0,3161.0,4.5,37.5,27.65,2
10,4,2,1,2,26.0,1115.0,0.0,27.0,27.4,1
10,4,2,1,7,28.5,2970.0,2.0,33.5,25.65,2
10,4,2,1,8,30.25,3061.75,0.0,39.0,36.3,4
10,4,2,1,9,29.67,2840.13,8.53,37.53,25.11,15
10,4,2,1,10,31.58,3227.5,8.0,38.17,25.56,12
10,4,2,1,99,30.72,2985.0,7.65,37.96,25.4,25
10,4,2,3,1,34.0,1134.0,0.0,24.0,23.9,1
10,4,2,3,99,38.0,2608.0,10.0,40.0,27.3,1
10,4,2,9,9,32.0,3270.0,1.0,38.0,30.9,1
10,4,2,9,99,31.67,2449.33,3.5,39.5,27.4,3
10,4,3,1,9,27.0,3715.33,12.2,38.33,27.77,6
10,4,3,3,9,30.0,2722.0,6.0,40.0,22.6,1
10,4,4,1,9,27.0,3265.33,5.0,38.33,23.7,3
10,4,5,1,7,39.0,3330.0,0.0,38.0,39.0,1
10,4,5,1,9,28.0,2636.0,0.5,38.0,19.5,2
10,4,5,1,99,28.44,2948.25,1.14,35.38,24.65,9
10,4,5,3,99,27.0,2596.5,5.5,39.0,27.5,2
10,4,9,1,9,31.0,3600.0,11.0,40.0,25.2,1
10,4,9,9,10,22.0,3405.0,2.0,36.0,20.0,1
10,4,9,9,99,29.22,2659.8,3.0,38.0,21.4,9
10,5,1,1,0,34.0,2892.0,0.0,32.0,28.9,1
10,5,1,1,3,37.0,4000.0,10.0,41.0,27.4,1
10,5,1,1,4,23.0,3827.0,5.0,38.0,22.1,1
10,5,1,1,5,28.0,3629.0,11.0,41.0,24.9,1
10,5,1,1,6,30.75,2972.75,10.5,37.0,27.25,4
10,5,1,1,7,35.14,3456.0,11.0,40.29,23.26,7
10,5,1,1,8,31.36,3519.27,11.49,39.84,23.44,45
10,5,1,1,9,31.76,3530.18,11.09,39.42,24.02,270
10,5,1,1,10,32.08,3541.87,11.33,39.73,23.52,357
10,5,1,1,99,30.61,3208.66,8.47,38.29,24.94,166
10,5,1,2,8,32.0,2608.0,11.0,36.0,23.3,1
10,5,1,2,9,35.0,3543.5,9.0,38.0,22.35,2
10,5,1,2,10,32.0,2835.0,9.0,39.0,22.5,1
10,5,1,2,99,32.0,1760.0,9.0,36.0,22.2,1
10,5,1,3,99,25.25,2710.0,0.0,33.75,22.75,4
10,5,1,9,8,26.5,3246.0,7.0,40.0,28.8,2
10,5,1,9,9,30.6,3160.89,8.33,38.89,25.08,10
10,5,1,9,10,32.83,3125.6,10.4,38.5,22.03,6
10,5,1,9,99,33.04,3459.85,10.25,39.23,22.15,117
10,5,2,1,8,31.0,4252.5,14.0,41.0,28.15,2
10,5,2,1,9,34.88,3743.5,8.75,39.88,25.19,8
10,5,2,1,10,32.88,3623.5,10.88,39.88,25.74,8
10,5,2,1,99,37.67,2938.0,10.33,38.0,21.63,3
10,5,2,2,5,41.0,3033.0,10.0,40.0,24.2,1
10,5,2,2,99,39.0,2863.0,10.0,40.0,18.3,1
10,5,2,9,9,31.0,3771.0,6.0,38.0,25.3,1
10,5,3,1,7,34.0,3742.0,19.0,40.0,26.3,1
10,5,3,2,8,32.0,4337.0,16.0,41.0,25.8,1
10,5,4,1,8,32.0,3626.0,1.0,41.0,23.4,1
10,5,9,1,9,37.0,4139.0,5.0,41.0,21.5,1
10,5,9,9,9,31.5,3271.0,12.0,39.5,30.0,2
10,6,1,1,7,26.75,3455.0,11.25,38.5,25.35,4
10,6,1,1,8,30.69,3302.53,8.94,38.73,23.52,16
10,6,1,1,9,28.76,3459.76,9.67,39.47,24.47,66
10,6,1,1,10,30.16,3545.78,8.68,39.65,25.99,37
10,6,1,1,99,29.2,2694.6,10.0,36.4,26.48,5
10,6,1,2,5,27.0,3629.0,4.0,41.0,28.5,1
10,6,1,2,9,36.0,3771.0,4.0,38.0,21.0,1
10,6,1,9,0,32.0,0.0,8.0,19.0,22.4,1
10,6,2,1,6,39.0,4678.0,10.0,41.0,28.3,1
10,6,2,1,8,32.0,4763.0,8.0,41.0,29.3,1
10,6,2,1,9,30.57,3420.29,9.43,39.14,28.46,7
10,6,2,1,10,22.0,3884.0,11.0,40.0,31.0,1
10,6,3,1,8,26.0,3080.0,14.0,39.0,26.6,1
10,6,3,1,9,27.0,4848.0,8.0,39.0,35.2,1
10,6,5,1,9,27.5,3315.0,7.0,38.5,25.25,2
10,6,5,3,99,39.0,2581.0,2.0,35.0,27.1,1
10,7,1,1,0,30.33,2770.5,6.5,37.0,23.08,6
10,7,1,1,1,30.0,1351.33,3.33,28.0,30.77,3
10,7,1,1,2,43.0,800.0,6.0,25.0,30.4,1
10,7,1,1,3,36.0,1729.0,11.0,32.0,27.4,1
10,7,1,1,4,34.0,3785.0,9.0,41.0,19.4,1
10,7,1,1,5,30.0,3025.0,11.57,37.86,29.03,7
10,7,1,1,6,27.5,2940.5,6.8,37.67,31.28,6
10,7,1,1,7,29.5,2645.75,8.25,37.62,24.51,8
10,7,1,1,8,28.09,3271.09,7.56,39.0,26.06,46
10,7,1,1,9,29.45,3286.35,8.51,38.74,25.21,281
10,7,1,1,10,28.7,3423.85,7.24,39.15,24.99,170
10,7,1,1,99,28.64,3038.44,8.43,37.66,25.84,210
10,7,1,2,7,25.5,2585.5,7.5,38.0,22.7,2
10,7,1,2,8,28.0,1913.33,7.33,33.0,22.53,3
10,7,1,2,99,32.0,2620.0,2.75,36.25,24.57,4
10,7,1,3,0,31.0,3206.0,10.0,38.0,25.4,1
10,7,1,3,10,33.0,3232.0,11.0,38.0,28.7,1
10,7,1,3,99,23.0,2995.67,4.0,39.0,25.03,3
10,7,1,9,8,27.0,1881.67,6.0,31.67,25.57,3
10,7,1,9,9,29.67,3193.17,6.4,38.67,25.35,6
10,7,1,9,99,29.59,2930.67,9.46,38.07,23.75,17
10,7,2,1,0,35.0,2030.0,6.0,36.0,19.1,1
10,7,2,1,3,28.0,1710.0,6.0,29.0,38.9,1
10,7,2,1,7,28.5,2619.5,0.0,38.5,38.7,2
10,7,2,1,9,34.62,3631.31,8.92,39.38,29.9,13
10,7,2,1,10,31.6,3351.5,4.1,38.3,25.95,10
10,7,2,1,99,31.07,2663.14,7.64,36.79,27.12,14
10,7,2,2,0,24.0,490.0,4.0,23.0,30.2,1
10,7,3,1,7,20.0,2425.0,12.0,36.0,22.5,1
10,7,3,1,9,28.5,2917.5,12.5,36.0,22.05,2
10,7,3,2,8,34.0,1916.0,15.0,31.0,24.6,1
10,7,4,1,9,25.0,3385.0,35.0,39.0,30.0,1
10,7,5,1,9,30.5,2859.0,0.0,36.0,16.4,2
10,7,5,1,99,31.25,2321.5,3.25,35.25,23.3,4
10,7,5,9,99,27.0,1817.5,4.0,33.5,23.1,2
10,7,9,1,7,25.0,3005.0,4.0,36.0,30.2,1
10,7,9,1,8,22.5,2679.0,5.0,36.5,20.2,2
10,7,9,1,9,22.0,3246.0,4.0,40.0,24.25,2
10,7,9,1,99,25.33,3594.17,4.06,39.39,26.31,18
10,7,9,2,3,27.0,2948.0,2.0,39.0,21.0,1
10,7,9,9,9,38.0,3810.0,11.0,40.0,23.4,1
10,9,1,1,6,24.0,3288.0,7.0,38.0,21.3,1
10,9,1,1,7,26.5,3307.0,9.0,38.5,33.05,2
10,9,1,1,8,22.5,3121.75,4.0,37.25,22.1,4
10,9,1,1,9,25.87,3246.27,9.53,38.67,24.09,15
10,9,1,1,10,29.3,3188.0,11.1,38.9,21.56,10
10,9,1,1,99,26.56,2819.0,9.78,37.11,24.98,9
10,9,2,1,1,35.0,2520.0,0.0,37.0,24.7,1
10,9,2,1,10,33.0,3147.0,6.0,39.0,22.1,1
10,9,2,1,99,41.0,2695.0,15.0,38.0,24.3,1
10,9,5,1,10,43.0,2145.0,8.0,34.0,20.0,1
11,1,1,1,1,28.16,1398.29,6.75,26.83,28.81,838
11,1,1,1,2,27.79,2318.24,9.07,32.54,27.82,630
11,1,1,1,3,27.48,2713.42,10.31,35.49,27.23,616
11,1,1,1,4,27.87,2858.65,10.57,36.37,27.33,862
11,1,1,1,5,27.64,2980.18,10.74,37.02,27.44,1649
11,1,1,1,6,27.76,3045.77,10.87,37.35,27.31,3172
11,1,1,1,7,27.79,3097.54,10.92,37.6,27.0,8685
11,1,1,1,8,27.92,3241.97,11.11,38.36,26.72,53362
11,1,1,1,9,28.32,3301.97,11.34,38.79,26.26,516447
11,1,1,1,10,27.73,3305.17,11.3,38.81,26.2,11028
11,1,1,1,99,28.48,2980.18,10.02,37.11,26.33,1132
11,1,1,2,0,26.9,512.54,4.77,21.69,28.48,29
11,1,1,2,1,27.58,573.65,5.0,22.06,28.68,235
11,1,1,2,2,28.01,814.93,5.33,24.25,30.99,94
11,1,1,2,3,28.56,1250.76,5.2,27.03,27.04,41
11,1,1,2,4,27.9,1392.61,7.03,28.63,27.24,31
11,1,1,2,5,27.95,1362.59,6.55,28.15,26.39,41
11,1,1,2,6,29.79,1754.25,7.76,31.3,27.75,61
11,1,1,2,7,29.66,2016.83,8.96,32.98,25.64,128
11,1,1,2,8,29.5,2549.13,10.6,35.65,27.02,301
11,1,1,2,9,29.24,2923.42,10.97,37.51,26.48,1206
11,1,1,2,10,28.19,3138.75,10.5,37.69,24.28,16
11,1,1,2,99,28.54,1280.1,5.24,24.92,26.81,26
11,1,1,3,0,28.0,1408.75,6.67,26.5,29.2,4
11,1,1,3,1,26.12,1058.57,4.74,24.35,28.09,34
11,1,1,3,2,26.06,2440.94,10.36,33.88,29.85,16
11,1,1,3,3,27.7,2071.7,9.14,31.8,26.87,10
11,1,1,3,4,29.44,2091.12,12.14,31.56,33.32,9
11,1,1,3,5,25.91,2796.78,9.47,35.97,27.79,32
11,1,1,3,6,26.0,2856.26,10.16,36.38,27.36,34
11,1,1,3,7,27.76,2974.39,10.05,37.2,27.64,90
11,1,1,3,8,27.19,3196.66,11.3,38.23,27.14,479
11,1,1,3,9,28.0,3290.25,11.11,38.79,26.15,3007
11,1,1,3,10,27.67,3285.43,9.54,38.65,26.13,49
11,1,1,3,99,30.35,2284.4,7.12,34.0,28.89,20
11,1,1,9,0,24.0,1627.5,6.5,29.5,29.3,2
11,1,1,9,1,28.09,670.62,5.37,20.86,33.39,23
11,1,1,9,2,27.0,1497.43,3.57,23.43,27.65,7
11,1,1,9,3,32.25,2388.25,11.75,33.25,23.35,4
11,1,1,9,4,27.0,3345.0,6.0,39.0,32.5,1
11,1,1,9,5,30.5,1593.5,10.0,29.0,31.5,2
11,1,1,9,6,27.75,2742.0,9.0,35.5,26.74,8
11,1,1,9,7,27.43,3111.14,10.45,37.93,30.21,14
11,1,1,9,8,27.4,3184.35,11.39,38.18,26.58,98
11,1,1,9,10,29.15,3253.4,10.62,38.65,24.37,20
11,1,1,9,99,26.87,2623.77,6.39,36.48,24.59,30
11,1,2,1,0,30.6,634.5,7.2,22.0,28.22,5
11,1,2,1,1,31.02,1066.81,6.0,25.46,26.78,60
11,1,2,1,2,30.0,1908.18,7.11,29.52,31.43,30
11,1,2,1,3,29.59,1945.55,7.65,30.59,27.61,34
11,1,2,1,4,29.73,2203.1,8.24,32.95,27.34,40
11,1,2,1,5,30.66,2599.61,9.6,35.09,27.63,67
11,1,2,1,6,30.67,2836.6,10.46,36.23,27.57,121
11,1,2,1,7,30.87,3001.91,10.09,36.84,28.06,302
11,1,2,1,8,30.6,3183.16,10.43,37.92,27.31,1734
11,1,2,1,9,30.78,3315.21,10.96,38.68,27.01,15506
11,1,2,1,10,30.66,3353.37,10.84,38.63,27.41,264
11,1,2,1,99,31.49,2970.09,8.91,37.33,26.24,37
11,1,2,2,0,32.0,506.33,5.75,20.5,27.3,4
11,1,2,2,1,31.19,603.59,4.42,22.32,29.12,37
11,1,2,2,2,32.33,845.5,5.83,24.17,26.63,6
11,1,2,2,4,32.5,3520.0,14.0,39.5,29.95,2
11,1,2,2,5,32.2,1149.2,5.2,26.4,30.52,5
11,1,2,2,6,35.5,1537.5,6.5,30.0,25.3,2
11,1,2,2,7,28.88,1604.12,7.25,30.38,27.94,8
11,1,2,2,8,33.33,3211.56,8.88,37.11,29.22,9
11,1,2,2,9,32.07,2985.8,11.0,37.36,26.93,59
11,1,2,2,10,31.0,3033.0,12.0,39.0,24.1,1
11,1,2,2,99,25.0,655.0,9.0,22.0,39.1,1
11,1,2,3,0,33.0,245.0,2.0,18.0,30.3,1
11,1,2,3,1,32.6,554.5,2.6,21.6,23.46,5
11,1,2,3,2,29.0,3460.0,9.0,39.0,40.7,1
11,1,2,3,6,36.0,3950.0,7.0,40.0,23.2,1
11,1,2,3,7,32.4,3579.0,12.6,39.2,32.05,5
11,1,2,3,8,29.36,3238.86,9.85,37.43,26.95,14
11,1,2,3,9,30.54,3209.64,10.8,38.65,27.42,107
11,1,2,3,99,30.0,0.0,5.0,17.0,16.2,1
11,1,2,9,1,31.0,2183.0,18.0,37.0,30.9,1
11,1,2,9,2,38.0,410.0,5.0,20.5,28.2,2
11,1,2,9,8,32.67,3224.67,10.33,39.33,30.97,3
11,1,2,9,9,30.13,3355.1,10.48,39.13,27.5,31
11,1,3,1,0,28.28,2614.35,9.41,35.2,27.23,110
11,1,3,1,1,29.19,2307.72,9.73,33.75,28.14,394
11,1,3,1,2,28.4,2605.89,10.18,35.36,28.46,388
11,1,3,1,3,28.62,2604.74,10.07,35.34,29.46,520
11,1,3,1,4,28.16,2551.25,10.09,35.16,29.16,724
11,1,3,1,5,28.87,2649.55,10.59,35.66,29.16,1156
11,1,3,1,6,28.86,2673.93,10.56,35.71,29.37,2012
11,1,3,1,7,28.98,2750.7,10.84,36.11,29.12,4318
11,1,3,1,8,29.0,3013.1,11.32,37.28,29.1,18722
11,1,3,1,9,29.28,3280.83,11.87,38.5,28.4,111324
11,1,3,1,10,28.51,3387.59,11.99,38.82,28.87,2068
11,1,3,1,99,30.23,2691.7,11.03,35.83,29.37,332
11,1,3,2,0,26.32,1510.16,5.27,30.2,28.66,25
11,1,3,2,1,27.78,1287.42,7.28,28.28,28.16,140
11,1,3,2,2,29.05,1396.04,7.6,28.72,28.66,100
11,1,3,2,3,28.4,1599.14,8.15,30.2,28.66,133
11,1,3,2,4,28.88,1846.36,8.39,31.42,29.35,189
11,1,3,2,5,28.96,1782.49,9.14,31.41,29.39,313
11,1,3,2,6,29.47,1833.54,8.73,31.54,28.84,588
11,1,3,2,7,29.65,2073.55,9.36,32.79,28.6,1189
11,1,3,2,8,29.92,2531.85,10.53,35.26,28.12,4077
11,1,3,2,9,30.13,3000.72,11.64,37.5,26.99,20699
11,1,3,2,10,29.1,3127.54,11.69,38.04,26.83,385
11,1,3,2,99,30.02,1913.65,8.48,31.79,26.43,53
11,1,3,3,0,27.83,1596.4,2.2,28.33,29.98,6
11,1,3,3,1,28.29,1454.0,7.14,29.08,27.02,24
11,1,3,3,2,27.88,2125.04,9.17,31.88,31.11,25
11,1,3,3,3,28.14,1864.43,8.94,31.81,30.26,21
11,1,3,3,4,28.87,1810.07,9.55,32.13,28.27,30
11,1,3,3,5,30.17,2301.9,9.18,33.54,28.47,48
11,1,3,3,6,28.69,2060.5,8.16,33.09,28.81,80
11,1,3,3,7,28.98,2355.15,9.95,34.06,31.08,183
11,1,3,3,8,29.12,2737.11,11.05,36.21,28.81,584
11,1,3,3,9,29.75,3165.2,11.75,38.02,28.34,2787
11,1,3,3,10,28.2,3350.98,12.56,38.85,28.63,86
11,1,3,3,99,27.67,2587.17,12.83,35.17,28.32,6
11,1,3,9,0,23.0,2733.5,5.5,29.5,26.4,2
11,1,3,9,1,28.2,2316.4,8.8,36.4,26.9,5
11,1,3,9,2,25.33,2551.67,10.67,34.0,24.7,3
11,1,3,9,3,31.25,1654.75,2.67,29.75,25.62,4
11,1,3,9,4,32.33,3402.33,11.67,38.0,32.57,3
11,1,3,9,5,29.7,1805.4,10.1,30.9,24.0,10
11,1,3,9,6,31.31,2515.12,8.75,34.94,27.82,16
11,1,3,9,7,30.4,2709.84,11.52,35.38,27.3,45
11,1,3,9,8,29.35,2831.04,10.13,36.33,28.88,95
11,1,3,9,10,28.62,3373.75,11.88,38.81,29.28,16
11,1,3,9,99,27.67,2757.0,13.5,36.67,27.53,3
11,1,4,1,0,31.51,2636.71,8.13,34.41,31.56,35
11,1,4,1,1,30.55,2324.76,9.11,33.42,30.39,109
11,1,4,1,2,31.27,2534.92,9.35,34.29,32.2,146
11,1,4,1,3,31.02,2517.63,9.4,34.42,30.7,173
11,1,4,1,4,30.46,2596.45,10.17,34.86,30.64,242
11,1,4,1,5,30.88,2793.27,9.97,35.63,31.52,384
11,1,4,1,6,30.75,2844.49,10.62,35.98,31.05,715
11,1,4,1,7,30.75,2910.6,10.48,36.27,30.71,2099
11,1,4,1,8,30.63,3190.54,11.04,37.57,29.88,12474
11,1,4,1,9,31.05,3340.76,11.36,38.38,29.1,101130
11,1,4,1,10,30.35,3398.0,11.49,38.61,29.18,2489
11,1,4,1,99,31.02,3055.72,11.37,36.72,29.05,155
11,1,4,2,0,30.5,2598.0,11.0,33.75,32.33,4
11,1,4,2,1,32.43,1343.29,8.07,28.68,31.06,28
11,1,4,2,2,30.07,1700.41,8.0,30.43,30.77,30
11,1,4,2,3,29.94,1805.79,6.57,31.21,31.64,33
11,1,4,2,4,31.0,1826.06,8.28,31.43,29.11,53
